Time,Pressure,Sea Surface Temperature,Wave Height,Wind Speed,Total Precipitation,Noise 500Hz,Noise 1000Hz,Noise 1600Hz
201705140300 ,0.054581011,0.283670709,0.023055083,0.503575361,0.782198527,0.047214768,0.685191708,0.079597106
201705140600 ,0.947419274,0.057928292,0.344123536,0.037793435,0.344132768,0.496847753,0.79889298,0.07756961
201705140900 ,0.234646694,0.164149423,0.318533457,0.937605383,0.876426621,0.252190528,0.530768941,0.407765314
201705141200 ,0.645932006,0.059500245,0.415665718,0.068836091,0.182038534,0.757908534,0.311665355,0.916397936
201705141500 ,0.170316636,0.737527273,0.211691719,0.943790136,0.423036098,0.866850886,0.56080446,0.830504386
201705141800 ,0.281292642,0.988106207,0.753973557,0.951360731,0.302525769,0.315482684,0.849285948,0.654282522
201705142100 ,0.260490771,0.838373587,0.912415907,0.628355239,0.228302433,0.773470823,0.315150861,0.591133643
201705150000 ,0.020912508,0.696919735,0.404624118,0.649601061,0.784167882,0.620758096,0.4537216,0.04521146
201705150300 ,0.519862708,0.739675665,0.792339453,0.242035744,0.112758862,0.131245528,0.161824876,0.528598879
201705150600 ,0.177139992,0.124983295,0.766078493,0.441578763,0.150511948,0.98474858,0.71511436,0.917547815
201705150900 ,0.102445581,0.299221158,0.259687595,0.564892572,0.00956133,0.559388516,0.636006997,0.15181079
201705151200 ,0.811227634,0.455524571,0.704288047,0.88847107,0.482187923,0.796993531,0.788051988,0.2981847
201705151500 ,0.396550894,0.901901457,0.338530862,0.959837937,0.32760902,0.124689451,0.606877064,0.01672713
201705151800 ,0.649634873,0.920234032,0.762582243,0.427536879,0.595382295,0.598918096,0.328982875,0.145241295
201705152100 ,0.650296163,0.9647168,0.690243545,0.230063864,0.104763136,0.184165719,0.799692083,0.383858644
201705160000 ,0.211995421,0.639079734,0.450469109,0.221310342,0.524987157,0.298672047,0.749543822,0.172413756
201705160300 ,0.656555797,0.880887888,0.374807614,0.303362952,0.812618632,0.746528649,0.649077634,0.096708409
201705160600 ,0.422701855,0.508116306,0.668578455,0.228434446,0.065381949,0.205610788,0.560748423,0.795683566
201705160900 ,0.095661461,0.82429422,0.482230434,0.371254362,0.020144922,0.160366219,0.933371503,0.056124931
201705161200 ,0.455722324,0.82705604,0.438931971,0.376623002,0.689753514,0.281999411,0.743119995,0.63993298
201705161500 ,0.937632094,0.171643405,0.050471112,0.27201779,0.771598819,0.283092115,0.519651382,0.464119722
201705161800 ,0.01416738,0.827454516,0.376007606,0.20204662,0.868840987,0.65385156,0.91515018,0.57834885
201705162100 ,0.816282255,0.328003285,0.132342643,0.584972568,0.188897545,0.596939392,0.770386135,0.035833565
201705170000 ,0.203444832,0.128498845,0.49127953,0.234415087,0.806592745,0.101620182,0.960378521,0.983595975
201705170300 ,0.88207366,0.179962522,0.116944036,0.692654201,0.591643245,0.96485645,0.765857827,0.095890165
201705170600 ,0.379343121,0.23440466,0.642215479,0.731232745,0.052051094,0.227779201,0.022750658,0.5197544
201705170900 ,0.962409652,0.488412923,0.438775139,0.173284273,0.778397888,0.679706913,0.536871376,0.968299625
201705171200 ,0.328724815,0.310187994,0.298836001,0.556380661,0.986399473,0.724819606,0.621748895,0.148422393
201705171500 ,0.300743046,0.132859593,0.588249342,0.801977235,0.096332179,0.021621338,0.934024504,0.070345561
201705171800 ,0.41809737,0.856227727,0.05736867,0.414616786,0.402659968,0.637486713,0.792942281,0.505206826
201705172100 ,0.014500998,0.680961563,0.729019389,0.083934861,0.917413165,0.043305662,0.57496917,0.166027952
201705180000 ,0.908411802,0.969119682,0.018454314,0.456953133,0.625533102,0.658133278,0.102926812,0.684030835
201705180300 ,0.831764066,0.170121368,0.850653587,0.762218292,0.933965128,0.279970436,0.976536001,0.927579564
201705180600 ,0.860037242,0.843655585,0.347212602,0.222227957,0.495085759,0.207591814,0.622687906,0.715649262
201705180900 ,0.969081478,0.265541483,0.866065261,0.595662429,0.08567062,0.995055435,0.327635178,0.353245652
201705181200 ,0.226320258,0.635849048,0.307545639,0.761341609,0.661049162,0.694685062,0.681125473,0.116092437
201705181500 ,0.727346566,0.263707715,0.792850837,0.553702259,0.293630137,0.548709425,0.521021062,0.269771472
201705181800 ,0.844980862,0.068471846,0.637237105,0.821784222,0.39050985,0.231765169,0.203430723,0.044147952
201705182100 ,0.598864295,0.838889444,0.945362143,0.467796471,0.220339359,0.299883428,0.418111926,0.549882971
201705190000 ,0.377562645,0.687674901,0.712261037,0.405930598,0.351208976,0.219422159,0.044814602,0.087312403
201705190300 ,0.334859498,0.92017004,0.964769102,0.641437958,0.89022387,0.543649958,0.91052414,0.980091446
201705190600 ,0.499638932,0.898554448,0.351613884,0.90203276,0.05855078,0.766762712,0.311578413,0.258365291
201705190900 ,0.975043578,0.996889488,0.038223935,0.750419307,0.172846999,0.642588069,0.629823829,0.245863725
201705191200 ,0.878596391,0.422676851,0.877382564,0.458967107,0.504232161,0.848706827,0.07114542,0.38667382
201705191500 ,0.264606373,0.93029065,0.645140796,0.56100839,0.848005699,0.157907471,0.484047773,0.691961928
201705191800 ,0.620663724,0.491657633,0.38133777,0.109846728,0.850206997,0.649999775,0.933429175,0.240147237
201705192100 ,0.893789539,0.054446094,0.440440275,0.113071945,0.706948573,0.804786825,0.252899177,0.547388382
201705200000 ,0.865454909,0.257188598,0.728515851,0.40787834,0.323271855,0.968195161,0.814533217,0.450583095
201705200300 ,0.772436924,0.346158985,0.204232751,0.35214358,0.557956192,0.77833805,0.34315667,0.07297621
201705200600 ,0.536099556,0.577579222,0.0914236,0.075665039,0.648150058,0.505201759,0.769756799,0.87418715
201705200900 ,0.44181285,0.478470246,0.463266611,0.379061084,0.450443424,0.042674657,0.972300966,0.242928472
201705201200 ,0.560330857,0.817153201,0.982290552,0.147835325,0.69153592,0.724669489,0.404067927,0.780592136
201705201500 ,0.082944193,0.853220237,0.651387607,0.782229235,0.674077789,0.172987086,0.961327621,0.31986289
201705201800 ,0.380527198,0.547049152,0.130857974,0.563944277,0.587825697,0.754990324,0.031629306,0.801938076
201705202100 ,0.515017161,0.322052742,0.283205051,0.877724933,0.129809272,0.230825076,0.886759334,0.817984188
201705210000 ,0.177289833,0.69072935,0.31069661,0.193424841,0.742056886,0.480253288,0.097045595,0.499572904
201705210300 ,0.635519338,0.911751455,0.560000325,0.32181053,0.486014268,0.602644528,0.560497203,0.680975608
201705210600 ,0.509511704,0.911409743,0.183124211,0.844669379,0.955596342,0.665392923,0.815699054,0.990504088
201705210900 ,0.604647238,0.525472984,0.633358235,0.43246706,0.327506316,0.004801103,0.308064176,0.982793666
201705211200 ,0.080890505,0.564781165,0.602384187,0.52585681,0.195897688,0.936305281,0.445689519,0.549403006
201705211500 ,0.419565903,0.420720861,0.223537629,0.696029589,0.002805376,0.580874725,0.57190872,0.187378979
201705211800 ,0.776302882,0.142914077,0.477232239,0.761829392,0.385130252,0.412172008,0.944070883,0.448402632
201705212100 ,0.530725427,0.258991989,0.905591704,0.089249246,0.817202562,0.784727062,0.90961369,0.479079226
201705220000 ,0.567448816,0.52329567,0.314150042,0.134225245,0.425026246,0.118691807,0.312648256,0.035123845
201705220300 ,0.541441713,0.90741157,0.298227433,0.577997338,0.069859493,0.481727604,0.389586817,0.576943186
201705220600 ,0.784855084,0.052349506,0.572591339,0.170999326,0.145101933,0.362335711,0.32715681,0.536854506
201705220900 ,0.391866174,0.964169537,0.254217442,0.99765074,0.911028373,0.755406477,0.525870162,0.425912329
201705221200 ,0.619170795,0.804073178,0.804407965,0.436234833,0.208753281,0.766941372,0.063631358,0.931823673
201705221500 ,0.20630772,0.18867563,0.060361193,0.555989989,0.647904012,0.62957185,0.496281109,0.325935009
201705221800 ,0.887014344,0.600046206,0.754877934,0.645121515,0.345829859,0.973627358,0.065793582,0.421817507
201705222100 ,0.825352084,0.56503836,0.920021928,0.784394015,0.52643379,0.009087935,0.221975782,0.145164426
201705230000 ,0.526248092,0.749989551,0.208997045,0.817298968,0.336602012,0.026138309,0.0951793,0.679650911
201705230300 ,0.30862954,0.659665368,0.068525479,0.508800748,0.778984543,0.710904335,0.392169247,0.352989142
201705230600 ,0.777247453,0.969468387,0.626065515,0.24765994,0.228643867,0.385432514,0.454941796,0.007316507
201705230900 ,0.528772436,0.744394078,0.320577864,0.422722969,0.188246094,0.513306685,0.742148353,0.751068253
201705231200 ,0.629422978,0.732693851,0.675819307,0.394061765,0.268352649,0.615666956,0.479252194,0.177030569
201705231500 ,0.148694856,0.044972006,0.072556053,0.794153167,0.829982421,0.361925271,0.138861613,0.341946814
201705231800 ,0.87439193,0.001402577,0.003884685,0.961889081,0.025419001,0.678711491,0.642207118,0.52603082
201705232100 ,0.36581783,0.365666465,0.183332014,0.238417249,0.066438313,0.965975963,0.494010031,0.681555057
201705240000 ,0.643804374,0.255775512,0.083220614,0.403990568,0.318077893,0.711065697,0.844845267,0.095226088
201705240300 ,0.938069977,0.919601612,0.558067783,0.703159038,0.639635021,0.322344263,0.070535107,0.360898459
201705240600 ,0.956052224,0.681545823,0.396084252,0.472368445,0.504275244,0.522930195,0.444378944,0.744622723
201705240900 ,0.913219011,0.365787658,0.578308589,0.654913885,0.445124486,0.83818399,0.037129742,0.799559457
201705241200 ,0.945164792,0.737658018,0.953860154,0.756224872,0.324704095,0.101211274,0.14245336,0.028884341
201705241500 ,0.405416008,0.845941073,0.377684375,0.999480436,0.796005938,0.733300224,0.280274793,0.957793799
201705241800 ,0.501010743,0.847292451,0.969469777,0.272476179,0.987280313,0.038860274,0.692878613,0.231826507
201705242100 ,0.372175148,0.393916061,0.506751102,0.873222898,0.079350585,0.08837412,0.02318446,0.632554936
201705250000 ,0.659754674,0.763872046,0.027796675,0.687518193,0.143174665,0.154240122,0.308512165,0.298133652
201705250300 ,0.428671934,0.402761214,0.654626733,0.062809516,0.437673222,0.18569206,0.976233675,0.373175086
201705250600 ,0.80562491,0.083273695,0.083888842,0.883532357,0.478072464,0.954471072,0.310040069,0.101854862
201705250900 ,0.197979815,0.945470118,0.475741127,0.55473744,0.3414067,0.268482176,0.63472611,0.4973187
201705251200 ,0.527360015,0.339850227,0.83601923,0.131012213,0.614460924,0.647472403,0.898645368,0.410147357
201705251500 ,0.078711196,0.813438132,0.028215776,0.282153697,0.856854431,0.517271083,0.709073726,0.255315214
201705251800 ,0.954975386,0.208596753,0.672743325,0.016366586,0.768035899,0.082061055,0.60151641,0.948716462
201705252100 ,0.395751749,0.51291653,0.636696785,0.355990555,0.214420818,0.09716594,0.964809232,0.996307309
201705260000 ,0.204628573,0.979748784,0.569009417,0.842213202,0.383768279,0.570631361,0.600639863,0.161370566
201705260300 ,0.548967761,0.67495402,0.024889879,0.261029446,0.472267065,0.7208539,0.628125544,0.245523955
201705260600 ,0.596552749,0.491526489,0.212500214,0.085000666,0.65194532,0.88685828,0.926434223,0.079280439
201705260900 ,0.809140409,0.72283674,0.129423041,0.797208794,0.272701683,0.756697535,0.682036711,0.932403674
201705261200 ,0.708960532,0.756162633,0.082297344,0.425350874,0.48351842,0.085793817,0.071201708,0.938707345
201705261500 ,0.601228753,0.721883063,0.742465148,0.042425221,0.732239665,0.603913548,0.916416818,0.0606502
201705261800 ,0.428042261,0.148333158,0.636995741,0.48395897,0.622726325,0.794545136,0.392799598,0.305077591
201705262100 ,0.078116622,0.341771521,0.764800517,0.823662916,0.367721908,0.8361833,0.891612397,0.710623082
201705270000 ,0.707304063,0.915080242,0.906174785,0.219672548,0.052434093,0.003402656,0.778418573,0.022092534
201705270300 ,0.83686424,0.409332014,0.520826111,0.022270693,0.106751983,0.440202067,0.064993629,0.354615691
201705270600 ,0.574627624,0.002599451,0.847553502,0.376407025,0.978507024,0.552891479,0.900124886,0.065018481
201705270900 ,0.325708692,0.64567681,0.8622773,0.679248978,0.957105612,0.969625636,0.726186447,0.481583025
201705271200 ,0.235209332,0.701209699,0.073060313,0.386335276,0.530840844,0.406546719,0.962956974,0.937380698
201705271500 ,0.381268238,0.288332408,0.734976935,0.896761848,0.900173611,0.349432706,0.381175099,0.788951424
201705271800 ,0.316214282,0.935024209,0.209009603,0.316121562,0.567227871,0.29323744,0.163979859,0.839744335
201705272100 ,0.98327265,0.699366566,0.624384891,0.02067584,0.000454031,0.878376691,0.746777707,0.877347007
201705280000 ,0.172556051,0.731098567,0.706200006,0.600032041,0.485991985,0.392960666,0.260985721,0.041834104
201705280300 ,0.027240977,0.087319912,0.869572079,0.117666809,0.852794513,0.696020387,0.353470073,0.851459919
201705280600 ,0.9544033,0.239064255,0.514918761,0.584934795,0.430594895,0.209535422,0.349459927,0.640566677
201705280900 ,0.915429725,0.80175768,0.271598413,0.731145871,0.431262851,0.001792021,0.181251912,0.764104144
201705281200 ,0.707409304,0.969413404,0.994572622,0.758315491,0.483612975,0.786565683,0.578239204,0.157662674
201705281500 ,0.387140046,0.20243289,0.142991694,0.624627893,0.573554834,0.080737107,0.569258009,0.087821279
201705281800 ,0.61080498,0.988140289,0.961934057,0.50853354,0.287955761,0.484051484,0.249817466,0.326166202
201705282100 ,0.211163337,0.215817454,0.182203816,0.81730289,0.243451341,0.743519101,0.51146009,0.964250223
201705290000 ,0.186875222,0.890516566,0.547998362,0.82738571,0.176140547,0.059468894,0.990095162,0.650131559
201705290300 ,0.983514738,0.800286249,0.662355329,0.214737097,0.750673217,0.797662037,0.734529891,0.74921681
201705290600 ,0.666530626,0.534786535,0.911483945,0.431239852,0.758491821,0.177535748,0.078217779,0.434215231
201705290900 ,0.40978718,0.819671963,0.590138143,0.19635839,0.451632183,0.597124383,0.772564458,0.828286568
201705291200 ,0.952139209,0.724863315,0.478079129,0.842341728,0.929723552,0.895456095,0.738095713,0.320936427
201705291500 ,0.116272055,0.561354393,0.104031054,0.841335703,0.661165823,0.102088551,0.83038787,0.788685696
201705291800 ,0.146939492,0.557225096,0.678392764,0.691978843,0.597362299,0.437395553,0.408772835,0.898151238
201705292100 ,0.965925002,0.879134142,0.47504739,0.160753326,0.145316487,0.921370819,0.135843906,0.580757936
201705300000 ,0.899703508,0.521984675,0.294415722,0.837602812,0.704885725,0.267472887,0.387522451,0.661976287
201705300300 ,0.8710546,0.286544688,0.439280546,0.180160586,0.761665139,0.241709371,0.000824699,0.027486692
201705300600 ,0.984171614,0.147357523,0.950215637,0.066772361,0.653835266,0.294401786,0.194583929,0.041675236
201705300900 ,0.908244662,0.398229431,0.723399236,0.950291414,0.42848025,0.000369396,0.474178794,0.219558751
201705301200 ,0.224825522,0.450190195,0.903859257,0.878181871,0.565207364,0.78966843,0.024541463,0.748279347
201705301500 ,0.336233894,0.73084155,0.426017725,0.759437387,0.695954111,0.70268202,0.908895862,0.390902724
201705301800 ,0.434344044,0.507552394,0.260800739,0.243968445,0.449191348,0.725005669,0.570481134,0.886668645
201705302100 ,0.769144281,0.297171304,0.076290925,0.560201179,0.59694865,0.306590611,0.898564582,0.717469957
201705310000 ,0.5770135,0.677029011,0.984927517,0.206787575,0.922439437,0.725720915,0.749604079,0.394273256
201705310300 ,0.344103578,0.507113056,0.166512218,0.973650088,0.915827134,0.901786684,0.364568344,0.330042343
201705310600 ,0.658032344,0.874724152,0.237116012,0.69842266,0.033297573,0.011186251,0.934030214,0.111150339
201705310900 ,0.386608251,0.999691435,0.541772758,0.760275788,0.905943872,0.686974718,0.954374377,0.242247807
201705311200 ,0.06893121,0.344647363,0.030149622,0.8283304,0.259879095,0.886137052,0.611996614,0.60275962
201705311500 ,0.773802032,0.16421657,0.933590806,0.967131567,0.849671092,0.085207991,0.080327486,0.101543879
201705311800 ,0.842812826,0.716041052,0.62971795,0.362705554,0.249873145,0.546974851,0.512582847,0.45508665
201705312100 ,0.352642805,0.742556886,0.396327819,0.811307631,0.245791495,0.575144708,0.566274355,0.545003322
201706010000 ,0.275651153,0.484970859,0.49890588,0.302137454,0.030667955,0.67078781,0.412433901,0.59095248
201706010300 ,0.55766566,0.835077656,0.504370099,0.133366631,0.698582157,0.50775793,0.182008738,0.951015832
201706010600 ,0.908026715,0.623658872,0.495593759,0.967231796,0.884378106,0.542453821,0.915132796,0.292122911
201706010900 ,0.026108798,0.674100173,0.989780656,0.698523678,0.757923294,0.885404272,0.345435004,0.488458259
201706011200 ,0.914049606,0.106334877,0.309346043,0.697020289,0.710645347,0.428926429,0.068655101,0.223511373
201706011500 ,0.571960049,0.491727877,0.416354441,0.189321908,0.120027512,0.854634729,0.774049779,0.802602139
201706011800 ,0.200563497,0.423606813,0.176298423,0.370805277,0.475142819,0.679114847,0.893766743,0.701257694
201706012100 ,0.787126896,0.99099472,0.754259379,0.732579957,0.8684383,0.910008623,0.300050422,0.705522764
201706020000 ,0.458356596,0.296022044,0.356191558,0.263700477,0.273317848,0.835175793,0.859363424,0.263967159
201706020300 ,0.06649156,0.847019637,0.403752637,0.216040219,0.266815375,0.438644611,0.320026311,0.752003545
201706020600 ,0.456081935,0.190440145,0.70229864,0.651147739,0.822195023,0.064529812,0.294007143,0.469492386
201706020900 ,0.397204347,0.64197038,0.075347093,0.821830479,0.947828759,0.491347161,0.861876352,0.45693052
201706021200 ,0.602970409,0.337528665,0.10464797,0.630680798,0.925355365,0.340781249,0.899993948,0.789080302
201706021500 ,0.271313809,0.064121424,0.145802629,0.65439153,0.687126859,0.819497759,0.574111935,0.080792427
201706021800 ,0.345825266,0.343058148,0.192762376,0.210524223,0.513726523,0.359280477,0.990379255,0.195591075
201706022100 ,0.899308701,0.010012636,0.405973711,0.784068216,0.096867422,0.804062922,0.471521349,0.565371126
201706030000 ,0.737154059,0.402079877,0.808707239,0.802381059,0.2670063,0.437935409,0.309354097,0.939621145
201706030300 ,0.205459948,0.32325923,0.637445964,0.720049056,0.515368225,0.385538718,0.740205136,0.287714646
201706030600 ,0.541659614,0.74593673,0.659770832,0.158963638,0.607781658,0.035285202,0.576838978,0.592348071
201706030900 ,0.929970143,0.954992544,0.604337301,0.881095169,0.28373506,0.665399721,0.89522412,0.522188335
201706031200 ,0.478507989,0.752746594,0.523447669,0.479265078,0.830656889,0.241501555,0.280996852,0.407432178
201706031500 ,0.070373968,0.141558034,0.271997759,0.130873802,0.387004454,0.317765836,0.381951051,0.519346127
201706031800 ,0.207452114,0.250146874,0.032168852,0.746335685,0.38775439,0.201234414,0.593456349,0.658550275
201706032100 ,0.475964345,0.402723073,0.17805534,0.603362403,0.83032173,0.723159918,0.907976292,0.734358484
201706040000 ,0.778894295,0.069296073,0.87910593,0.535170137,0.581313161,0.614946653,0.070976317,0.735354252
201706040300 ,0.548800274,0.360178434,0.116852535,0.522306487,0.534343292,0.460811329,0.459103518,0.086886963
201706040600 ,0.205812927,0.824538249,0.998221006,0.457609504,0.859550696,0.22783137,0.182732675,0.986626671
201706040900 ,0.563325067,0.096318132,0.764212114,0.09883002,0.493514493,0.426612907,0.813221812,0.721127806
201706041200 ,0.631386384,0.601523423,0.166547155,0.433168128,0.866210945,0.869546353,0.908333655,0.122393049
201706041500 ,0.896121387,0.702011292,0.551570787,0.236801595,0.229430999,0.264392183,0.265010203,0.681541168
201706041800 ,0.829640946,0.911385904,0.85363813,0.87230399,0.86523785,0.009896952,0.326332323,0.466856717
201706042100 ,0.286213497,0.812147836,0.842187036,0.711421113,0.749183223,0.145661548,0.308521186,0.970628972
201706050000 ,0.110554211,0.890377891,0.338775163,0.103704779,0.777189773,0.504818018,0.437605036,0.107754403
201706050300 ,0.786992882,0.92897333,0.048613727,0.164474083,0.673381121,0.167549671,0.153837289,0.042722495
201706050600 ,0.685167713,0.941450656,0.72811106,0.979399465,0.7749125,0.346704888,0.698245169,0.831299371
201706050900 ,0.496792469,0.185276299,0.032546971,0.558500949,0.756989894,0.913511956,0.065889336,0.67775184
201706051200 ,0.893322843,0.894954481,0.670891743,0.28180646,0.554255477,0.306455883,0.966050156,0.614914827
201706051500 ,0.507446649,0.227965728,0.100599537,0.099560176,0.816078203,0.816609263,0.265989928,0.370616295
201706051800 ,0.411219621,0.563335993,0.20979573,0.061895031,0.292951104,0.256865836,0.265007521,0.536746261
201706052100 ,0.976686275,0.624165159,0.828764072,0.060485834,0.731799471,0.780907015,0.169247741,0.079344128
201706060000 ,0.207308333,0.332466705,0.11841529,0.519005016,0.408600917,0.227490271,0.7436906,0.02908838
201706060300 ,0.29930387,0.272098405,0.108849051,0.859140042,0.622768019,0.518156645,0.258687807,0.376115581
201706060600 ,0.947243799,0.143842183,0.673840599,0.755714239,0.938630458,0.308096616,0.074218016,0.499619633
201706060900 ,0.653995361,0.680091627,0.48574903,0.466389602,0.134722131,0.831407565,0.292930506,0.88749597
201706061200 ,0.122685586,0.691698045,0.978545646,0.638772607,0.717963697,0.449229768,0.02327297,0.158580501
201706061500 ,0.614243132,0.231280725,0.655454282,0.947513828,0.752882332,0.339164662,0.85070178,0.301341002
201706061800 ,0.950765347,0.465135302,0.011097616,0.792908428,0.349362336,0.017455481,0.636441292,0.244047192
201706062100 ,0.898275424,0.725425338,0.746857988,0.947813036,0.191461419,0.947355199,0.021153344,0.229845401
201706070000 ,0.60500168,0.800564317,0.037843099,0.264601909,0.027930818,0.656642791,0.305298191,0.240888991
201706070300 ,0.165438741,0.778332245,0.313571052,0.480664743,0.981488572,0.556326704,0.296274737,0.996947461
201706070600 ,0.915007107,0.465614597,0.72671399,0.78947713,0.611729449,0.385435839,0.384865341,0.977204273
201706070900 ,0.61007087,0.208953373,0.420822545,0.976901533,0.519483879,0.73523401,0.143173487,0.534608839
201706071200 ,0.44833914,0.183189451,0.859827325,0.870472068,0.832175429,0.190829877,0.594731271,0.237280438
201706071500 ,0.265665618,0.423448845,0.933285082,0.151358086,0.571122732,0.534776776,0.506912173,0.385785385
201706071800 ,0.864046786,0.911026479,0.560229428,0.983671217,0.545066003,0.453188945,0.812249144,0.589983215
201706072100 ,0.11268389,0.212097315,0.230215166,0.90880244,0.843658462,0.435712373,0.844637914,0.851314523
201706080000 ,0.923760819,0.065676256,0.849719055,0.361282365,0.497713248,0.548972013,0.042806918,0.667303888
201706080300 ,0.326354001,0.90073103,0.466202116,0.069328974,0.985525062,0.42908684,0.271162997,0.302798618
201706080600 ,0.294961237,0.455131348,0.550157326,0.605569024,0.411313111,0.89803285,0.957030359,0.514037593
201706080900 ,0.635801055,0.963124534,0.542735136,0.839518406,0.904227492,0.825662244,0.8625291,0.100870485
201706081200 ,0.677984552,0.151735822,0.659767491,0.588848282,0.901176535,0.149642679,0.606689765,0.980423278
201706081500 ,0.226041437,0.624103424,0.757597881,0.32365014,0.268378342,0.798094435,0.568503467,0.926721104
201706081800 ,0.764000498,0.095055671,0.998155922,0.23853372,0.375016916,0.506910127,0.795611936,0.359765317
201706082100 ,0.558237422,0.899839011,0.32910444,0.834319301,0.597135077,0.078257559,0.962587405,0.978060894
201706090000 ,0.440762337,0.019111735,0.251811481,0.846488847,0.397325671,0.459841902,0.946545586,0.646149275
201706090300 ,0.054416514,0.746801722,0.503457522,0.811759793,0.303621647,0.266659288,0.637552629,0.558606966
201706090600 ,0.216297222,0.790304034,0.644222109,0.256313188,0.90308706,0.705372021,0.842234022,0.926561382
201706090900 ,0.926324337,0.73613641,0.906812797,0.744510988,0.299080299,0.882094684,0.671463681,0.526328482
201706091200 ,0.166909223,0.396030385,0.593740876,0.130515272,0.204203035,0.773938319,0.539537623,0.109839595
201706091500 ,0.080571558,0.635573231,0.58329717,0.606783787,0.024029377,0.644308684,0.87916705,0.01746174
201706091800 ,0.515508544,0.828631883,0.632108817,0.055928278,0.560895667,0.478361982,0.591043743,0.601837895
201706092100 ,0.733346695,0.647098371,0.956278578,0.913204465,0.341114403,0.320411813,0.789495033,0.981848889
201706100000 ,0.839642828,0.727080574,0.202169683,0.104561337,0.633610193,0.349910478,0.184050421,0.323558408
201706100300 ,0.576502364,0.897723694,0.792945949,0.45972598,0.299489086,0.60507906,0.551748571,0.548491541
201706100600 ,0.888628414,0.170437862,0.28760898,0.399970764,0.127565583,0.626938062,0.445970848,0.603642172
201706100900 ,0.579712128,0.975604055,0.08782635,0.838705151,0.245080301,0.226939456,0.509392577,0.116140669
201706101200 ,0.874551525,0.203991613,0.909538887,0.765759695,0.0026173,0.611710044,0.266160639,0.84038821
201706101500 ,0.287182043,0.093276411,0.857557985,0.088657264,0.331089761,0.367991274,0.879186788,0.786155902
201706101800 ,0.033051138,0.777630133,0.297209684,0.828663128,0.186007386,0.499764533,0.892143863,0.454703995
201706102100 ,0.960542735,0.978488196,0.592498806,0.018180035,0.939727955,0.571716178,0.415156247,0.583613445
201706110000 ,0.191413099,0.748748673,0.137178092,0.034373877,0.79982695,0.20435405,0.601046792,0.581130928
201706110300 ,0.570926314,0.138889307,0.445070472,0.688481339,0.945056519,0.663326769,0.372509834,0.542911576
201706110600 ,0.109046606,0.470658705,0.236892602,0.551475551,0.804695186,0.429421142,0.272297111,0.167231445
201706110900 ,0.520372808,0.191985539,0.514987047,0.72847558,0.752963927,0.451949081,0.914261375,0.554634413
201706111200 ,0.62009799,0.119735356,0.305749509,0.186600094,0.792360103,0.877549205,0.482077346,0.605694427
201706111500 ,0.019080456,0.440471614,0.649753526,0.0835649,0.087923606,0.634588918,0.260309002,0.412439302
201706111800 ,0.070434436,0.200244814,0.550898541,0.101132716,0.858250789,0.192099804,0.830055828,0.593076635
201706112100 ,0.615518614,0.688158361,0.433529676,0.875150259,0.343062989,0.045391175,0.444355801,0.946914883
201706120000 ,0.649489307,0.037853092,0.085251196,0.387257927,0.483118338,0.813946253,0.546774873,0.953763906
201706120300 ,0.17495314,0.560053186,0.396158658,0.455421252,0.425563666,0.897798503,0.369960293,0.156485271
201706120600 ,0.970228783,0.869937212,0.656414497,0.030822555,0.142326911,0.355943308,0.439957181,0.890838966
201706120900 ,0.020720312,0.988586007,0.151207101,0.448923453,0.286816565,0.441036355,0.734967884,0.305121021
201706121200 ,0.52100232,0.749058197,0.584150103,0.796455482,0.314165265,0.301733555,0.656061669,0.760440947
201706121500 ,0.171565156,0.537569261,0.839969171,0.416182355,0.803844409,0.506644026,0.484098346,0.837724069
201706121800 ,0.998775498,0.33770936,0.440343473,0.323622777,0.657931875,0.312712329,0.234232014,0.813048921
201706122100 ,0.050044435,0.793382223,0.016072938,0.264612885,0.835442493,0.461159034,0.273163708,0.093465243
201706130000 ,0.87093072,0.66973851,0.106932022,0.525880254,0.300558563,0.983425267,0.929975201,0.74089351
201706130300 ,0.603086267,0.675160939,0.533227773,0.735149591,0.803548461,0.529848635,0.897167163,0.258648061
201706130600 ,0.640081776,0.872580366,0.903346075,0.278133582,0.572698953,0.385227211,0.99326518,0.96696268
201706130900 ,0.736969836,0.279540939,0.961725829,0.551895028,0.003533864,0.045157962,0.33730772,0.07825379
201706131200 ,0.162859416,0.675695008,0.534420657,0.060399093,0.893264142,0.788409072,0.090941141,0.857337368
201706131500 ,0.338348981,0.830868172,0.320668079,0.223722803,0.44058381,0.266367452,0.935926018,0.255237191
201706131800 ,0.25955328,0.045938238,0.337867091,0.762135754,0.345333924,0.99093492,0.726688611,0.210582495
201706132100 ,0.2480662,0.639703692,0.141030207,0.048668777,0.454276111,0.323416667,0.611022886,0.297897347
201706140000 ,0.204292766,0.499231946,0.688395054,0.709326645,0.886922866,0.664142517,0.392956427,0.90258656
201706140300 ,0.545262079,0.709162785,0.142676485,0.499816548,0.136049142,0.456311315,0.425248369,0.895840362
201706140600 ,0.759424189,0.480872321,0.097930547,0.963121569,0.975657768,0.203904228,0.586563818,0.210902995
201706140900 ,0.029121985,0.243512401,0.367788665,0.606637226,0.520666811,0.960486013,0.211272997,0.922920475
201706141200 ,0.281710866,0.181186663,0.577277383,0.007991629,0.740250877,0.470362185,0.439151854,0.42113546
201706141500 ,0.569822251,0.332685851,0.542569918,0.541660286,0.991452738,0.798543841,0.526680923,0.281697413
